id,win,item1,item2,item3,item4,item5,item6,trinket,kills,deaths,assists,largestkillingspree,largestmultikill,killingsprees,longesttimespentliving,doublekills,triplekills,quadrakills,pentakills,legendarykills,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,largestcrit,totdmgtochamp,magicdmgtochamp,physdmgtochamp,truedmgtochamp,totheal,totunitshealed,dmgselfmit,dmgtoobj,dmgtoturrets,visionscore,timecc,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,goldearned,goldspent,turretkills,inhibkills,totminionskilled,neutralminionskilled,ownjunglekills,enemyjunglekills,totcctimedealt,champlvl,pinksbought,wardsbought,wardsplaced,wardskilled,firstblood
601,0,1056,3001,3165,3152,3113,1027,3340,6,9,3,2,1,1,554,0,0,0,0,0,89375,74801,13335,1239,0,14701,11434,2475,791,3487,1,511,0,1058,0,0,22530,9598,12369,563,10542,10000,0,0,119,0,0,0,226,14,0,0,12,0,0
602,0,1400,3143,3047,3078,0,0,3340,6,11,9,2,1,1,442,0,0,0,0,0,115185,1877,105751,7555,0,16502,0,14938,1564,5935,1,1183,0,869,0,0,32473,12267,19687,518,11163,10508,0,0,29,72,45,27,803,15,0,0,9,1,0
603,0,3047,3075,3065,3068,1057,2053,3340,8,6,13,3,1,3,558,0,0,0,0,0,134603,98418,36185,0,135,29501,19469,10032,0,4946,1,2129,0,436,0,0,32672,11490,18381,2800,12363,11495,0,0,155,2,2,0,344,17,1,0,10,0,1
604,1,3092,3165,1026,1058,3504,3020,3340,4,7,24,2,1,1,406,0,0,0,0,0,55582,51006,4576,0,0,21400,20181,1218,0,1612,1,1358,0,1561,0,0,18361,5358,12566,436,12403,10800,2,1,32,0,0,0,421,15,0,0,12,0,0
605,1,1036,3047,3153,3031,3087,2003,3340,5,4,9,2,1,2,1008,0,0,0,0,0,140559,22814,105659,12086,660,13083,1083,8297,3702,4426,2,0,0,9687,0,0,17286,6430,10152,703,13127,11890,4,0,182,8,6,2,26,15,0,0,7,2,0
606,1,3135,3152,3041,3020,3100,3089,3340,18,4,13,15,3,2,876,3,1,0,0,0,156026,119249,35309,1468,738,36555,30936,4464,1154,2193,1,316,0,3708,0,0,21801,6592,14710,498,17463,15550,1,0,206,4,0,4,350,17,0,0,10,1,0
607,1,3046,3111,3031,1038,1053,1036,3340,5,10,9,4,2,1,263,1,0,0,0,0,212729,14125,196898,1706,680,17046,1432,15268,346,4914,1,2434,0,3647,0,0,28815,9902,18445,468,14075,11830,0,2,222,55,15,40,389,17,0,0,7,0,0
608,1,3074,3071,3812,3047,1036,0,3363,9,6,11,3,2,4,507,1,0,0,0,0,125823,2538,121015,2270,0,18349,1551,16115,682,9150,4,3,0,1601,0,0,31416,10749,19731,935,12708,12050,1,0,45,42,34,8,370,14,0,0,7,0,0
609,0,3153,3085,1043,3006,1037,1026,3340,5,7,3,0,1,0,626,0,0,0,0,0,107718,22553,79832,5331,465,23246,10255,10375,2615,2270,3,0,0,0,0,0,15255,6881,8314,60,10564,10075,0,0,179,1,1,0,327,13,2,0,12,4,0
610,0,3142,2031,3111,3071,3134,1038,3340,4,12,0,2,1,1,311,0,0,0,0,0,75288,4151,70569,567,0,13926,1065,12293,567,440,1,0,0,0,0,0,24983,13635,10878,470,9648,9550,0,0,141,0,0,0,86,13,0,0,8,1,0
611,0,1413,3190,3110,3047,1029,0,3364,3,5,4,0,1,0,794,0,0,0,0,0,105820,81301,16199,8319,0,12467,9352,1249,1864,4709,1,0,0,0,0,0,24060,6965,16484,610,9654,9225,0,0,27,99,60,39,359,13,2,0,3,2,0
612,0,3092,3107,3158,3114,2049,3113,3341,2,7,8,2,1,1,695,0,0,0,0,0,18609,16012,2350,246,0,7890,6589,1054,246,3298,4,0,0,0,0,0,20513,10843,9560,110,8887,8000,0,0,14,0,0,0,346,13,2,0,23,1,0
613,0,3143,3068,3071,3111,0,0,3340,3,7,4,0,1,0,469,0,0,0,0,0,132622,37895,93954,772,0,14505,4672,9060,772,1732,1,0,0,0,0,0,29479,8488,20848,142,11448,10400,2,0,194,8,7,1,150,16,0,0,8,0,0
614,1,1058,1052,1026,3135,3165,3020,3340,12,4,12,7,2,2,929,1,0,0,0,0,127226,107109,17974,2141,0,34039,31443,2506,90,1042,1,0,0,0,0,0,12915,1936,10809,169,13616,9945,2,1,130,0,0,0,492,16,0,0,13,0,1
615,1,3401,3111,2049,2055,3109,0,3363,0,5,13,0,0,0,708,0,0,0,0,0,36464,12263,14851,9349,0,6345,3285,3060,0,6337,5,0,0,0,0,0,24354,9665,13783,904,9058,6950,1,0,63,0,0,0,128,14,2,0,18,6,0
616,1,3748,3153,2032,1401,3117,0,3340,9,3,7,4,1,3,1283,0,0,0,0,0,132441,45875,79281,7283,0,12034,7208,3613,1212,14616,1,0,0,0,0,0,33916,8784,24492,638,12938,10725,1,0,81,54,32,22,638,15,0,0,8,1,0
617,1,3074,3142,3047,3071,1053,1037,3340,9,4,8,5,1,2,910,0,0,0,0,0,159358,3024,155074,1260,0,23326,1831,21405,90,1822,1,0,0,0,0,0,22825,7122,12738,2964,13844,12550,0,0,213,14,0,14,223,16,1,0,13,0,0
618,1,3153,3036,3085,3006,1055,1036,3340,8,1,7,7,1,1,496,0,0,0,0,0,142766,4437,137269,1059,497,24979,2461,22517,0,3465,2,0,0,0,0,0,15548,4636,9523,1388,13263,10875,5,0,191,12,6,6,281,15,3,0,12,1,0
619,0,3151,3027,3020,3116,3089,3191,3340,10,6,12,5,2,2,1209,1,0,0,0,0,223304,198266,23441,1596,0,34740,32658,1639,443,7678,1,370,0,3541,0,0,37598,18901,17735,961,16109,15570,1,0,232,15,9,6,1359,18,0,0,14,1,0
620,0,0,0,0,0,0,0,3340,10,10,7,5,2,2,665,2,0,0,0,0,247677,5689,204821,37165,1103,36666,567,24037,12061,7624,3,1351,0,2919,0,0,36454,12610,22299,1543,16939,16070,1,0,269,26,11,15,507,18,0,0,16,0,0
621,0,3748,3143,3026,1055,3047,3071,3340,8,10,12,2,2,2,861,1,0,0,0,0,165022,0,163818,1204,0,29118,0,28782,336,4787,1,1737,0,3755,0,0,60202,20370,38183,1648,14572,14250,1,0,199,0,0,0,180,17,2,0,15,0,0
622,0,1401,3800,3111,3742,3065,1031,3340,9,5,11,4,1,2,1349,0,0,0,0,0,149509,72977,68187,8343,0,20623,10150,9221,1251,10687,1,0,0,1936,0,0,58326,16019,39842,2463,14216,13075,1,0,40,82,43,39,1246,17,0,0,10,1,0
623,0,3285,3158,2301,3165,3151,1058,3364,4,9,12,0,1,0,737,0,0,0,0,0,98473,77733,3587,17151,0,36544,27057,774,8713,437,1,706,0,1757,0,0,18993,8663,10222,108,13761,13700,1,0,76,0,0,0,451,15,0,0,26,6,0
624,1,3108,3089,3135,3285,3020,3165,3340,10,10,9,3,1,3,367,0,0,0,0,0,159373,136213,21213,1945,0,41776,39582,1763,431,2892,1,813,0,2097,0,0,27147,16933,7337,2876,16527,15200,0,0,186,0,0,0,527,18,0,0,16,0,0
625,1,1416,3153,3143,3075,1011,3111,3364,5,9,14,2,1,1,891,0,0,0,0,0,229722,11127,207083,11511,109,28170,2849,22679,2641,19048,1,0,0,782,0,0,52383,18547,30366,3469,16373,15200,0,0,60,130,82,48,598,18,1,0,5,2,0
626,1,3047,2303,3190,3107,3109,3512,3364,2,8,24,0,1,0,950,0,0,0,0,0,64702,44219,6331,14152,0,18590,16171,1000,1418,15345,5,1549,0,555,0,0,48158,13472,21813,12872,14300,12925,0,0,56,0,0,0,223,17,1,0,31,5,0
627,1,3153,3085,3033,3072,3006,3026,3340,17,8,16,7,2,4,785,3,0,0,0,0,256213,3164,240080,12968,701,64000,3087,58678,2234,11100,4,2476,0,8457,0,0,36607,13813,20747,2046,21255,17800,5,0,237,13,6,7,962,18,1,0,13,1,1
628,1,3111,3025,3143,3065,3053,3156,3340,6,6,12,5,1,1,883,0,0,0,0,0,197509,38287,157814,1407,0,29469,13149,16319,0,10607,1,0,0,9651,0,0,37362,12353,21468,3541,17309,15850,1,1,247,5,4,1,801,18,0,0,17,1,0
629,1,1401,2031,3025,1001,3742,0,3363,8,4,9,4,2,2,539,1,0,0,0,0,82716,64066,13386,5264,0,7082,6126,431,524,4825,1,236,0,1025,0,0,15789,711,14484,593,10120,8750,2,0,20,83,45,38,291,12,1,0,7,0,0
630,1,3151,0,3165,3158,0,0,3340,6,6,10,3,2,1,215,1,0,0,0,0,59687,48844,10843,0,0,17120,15779,1341,0,620,1,316,0,3879,0,0,12426,1443,10554,428,9499,8200,1,1,102,0,0,0,36,13,2,0,9,0,0
631,1,2303,1001,3742,3801,1004,0,3340,1,2,14,0,1,0,758,0,0,0,0,0,20111,11963,7595,553,0,5522,3741,1228,553,1514,5,358,0,2485,0,0,11349,642,9859,847,7710,6425,0,0,33,0,0,0,73,11,0,0,13,0,0
632,1,1055,3153,3158,3078,3070,0,3340,9,2,9,6,2,2,676,1,0,0,0,0,109309,17947,88130,3232,0,20577,3870,15795,912,1731,3,153,0,12878,0,0,10487,804,9511,172,12039,9483,5,0,156,1,1,0,215,12,2,0,10,2,1
633,1,3071,3748,2031,3047,1031,0,3340,5,2,4,3,1,1,781,0,0,0,0,0,101468,2553,98674,240,0,8170,284,7886,0,2639,1,235,0,7214,0,0,16303,4169,11782,351,10276,8875,2,1,174,0,0,0,78,14,1,0,4,0,0
634,0,1055,1051,1043,1042,3031,3006,3340,2,6,3,0,1,0,345,0,0,0,0,0,78658,310,78348,0,1112,9544,310,9234,0,1900,3,184,0,1904,0,0,12208,5662,6362,183,7249,7150,1,0,134,0,0,0,38,11,0,0,3,2,0
635,0,3107,3009,1031,2049,3096,0,3340,0,3,4,0,0,0,939,0,0,0,0,0,17070,3321,13748,0,0,2065,1118,946,0,2771,3,1809,0,488,0,0,13579,6257,7052,270,6049,5950,0,0,24,0,0,0,38,11,2,0,11,2,0
636,0,3153,3047,1055,1043,1042,0,3340,2,6,2,0,1,0,329,0,0,0,0,0,65096,23600,41495,0,0,10827,4782,6045,0,751,1,0,0,653,0,0,15157,4744,10148,264,7052,6250,0,0,132,0,0,0,60,13,0,0,7,0,0
637,0,3144,2031,3134,3111,1419,1043,3340,6,9,3,2,2,2,458,1,0,0,0,0,86895,825,75106,10963,0,11700,68,9564,2067,4928,1,1175,0,0,0,0,22580,7203,14846,530,7873,7475,0,0,23,46,23,23,326,11,0,0,5,0,0
638,0,3155,3142,3133,3111,2055,0,3340,6,5,2,3,2,2,495,1,0,0,0,0,58048,5251,52473,324,0,12212,1049,10839,324,712,1,371,0,0,0,0,12519,6931,4845,742,7647,6825,0,0,107,0,0,0,82,12,1,0,2,1,0
639,0,1419,3153,3078,3009,3742,3211,3340,16,15,6,5,2,4,658,3,0,0,0,0,150192,17846,121007,11337,486,39108,4582,31547,2978,14341,1,0,0,0,0,0,62366,14937,42889,4539,16129,14983,1,0,70,43,31,12,967,18,1,0,18,3,1
640,0,3071,3143,3748,3047,3742,3026,3363,14,9,6,7,3,3,452,1,1,0,0,0,215602,7024,207242,1335,0,27346,2928,23434,983,7460,1,0,0,0,0,0,60594,10452,43657,6484,18075,17675,1,0,261,9,9,0,396,18,1,0,12,0,0
641,0,3142,3814,3133,3071,3147,3111,3340,3,14,10,0,1,0,363,0,0,0,0,0,185903,10433,173314,2155,0,25843,2521,21646,1675,3160,1,0,0,0,0,0,39142,8849,27263,3030,14908,14600,1,0,200,14,14,0,211,18,0,0,18,1,0
642,0,3071,3142,3006,3031,3035,3046,3364,9,12,11,5,2,1,894,2,0,0,0,0,216923,7466,207458,1998,793,28325,1376,26301,648,9176,3,0,0,0,0,0,37579,10328,25258,1991,17130,16225,1,0,246,13,5,8,0,18,1,0,7,2,0
643,0,3157,2301,3107,3190,3158,3089,3364,3,9,25,2,1,1,984,0,0,0,0,0,72049,56067,12028,3954,0,20888,16928,2005,1954,5118,10,0,0,0,0,0,29929,10668,17570,1691,15527,14325,0,0,47,2,2,0,289,18,1,0,32,4,0
644,1,3157,3151,3089,3165,3020,3135,3363,7,8,21,2,1,1,648,0,0,0,0,0,225190,201189,23900,100,0,39045,36368,2576,100,4371,1,0,0,0,0,0,28110,5298,21353,1458,18630,18325,1,0,256,12,4,8,1369,18,1,0,11,3,0
645,1,3153,3139,3006,3031,3046,3087,3363,19,9,7,5,2,5,607,3,0,0,0,0,394720,93676,267526,33517,1447,66481,6702,47583,12196,11770,4,0,0,0,0,0,44595,10790,32656,1149,22188,22225,2,1,299,50,12,38,337,18,1,0,16,2,0
646,1,1400,3814,3142,3147,3047,3026,3363,17,7,10,13,2,2,879,2,0,0,0,0,179441,7767,160431,11242,0,32284,3475,25971,2838,13189,1,0,0,0,0,0,36196,5237,29327,1630,17682,16175,2,0,37,75,71,4,265,18,0,0,18,3,0
647,1,3142,3074,3071,3047,3053,3742,3340,15,11,5,6,2,4,349,2,0,0,0,0,316493,3983,310144,2366,315,43323,2539,40063,720,6556,1,0,0,0,0,0,43622,8014,33962,1644,20967,17250,2,0,344,15,10,5,421,18,0,0,6,1,0
648,1,3107,3190,3069,2045,3109,3009,3364,1,10,30,0,1,0,613,0,0,0,0,0,30179,19367,7678,3132,0,9601,5516,2201,1882,8762,5,0,0,0,0,0,34383,5227,26798,2357,15072,12725,0,0,14,6,0,6,170,18,1,0,22,6,0
649,1,1026,3115,3151,3158,3085,1058,3340,5,6,9,3,1,1,760,0,0,0,0,0,157410,114022,41032,2355,322,17812,14379,2979,454,18416,5,0,0,4785,0,0,33495,16100,17323,72,13948,12300,2,0,172,21,7,14,202,17,0,0,10,2,1
650,1,1419,1043,3006,3085,3153,3091,3340,5,9,10,2,1,1,510,0,0,0,0,0,162635,39728,109386,13520,441,19110,7113,8514,3483,6990,1,134,0,1136,0,0,29513,10932,18477,104,13294,13275,0,0,65,85,53,32,1102,16,0,0,9,0,0
651,1,3020,3157,3152,3285,3100,1058,3340,11,5,8,3,1,3,1132,0,0,0,0,0,141819,104022,36358,1438,481,34277,29701,3741,834,2455,1,357,0,4010,0,0,24127,10599,13443,84,14914,14650,2,2,187,4,3,1,547,18,0,0,4,0,0
652,1,3060,3107,2302,3117,3083,1011,3341,11,9,20,3,1,3,452,0,0,0,0,0,30865,21049,7069,2747,0,17104,13335,2223,1545,8283,10,748,0,3929,0,0,38311,11753,22122,4435,14543,11300,3,0,15,1,1,0,161,17,0,0,15,1,0
653,1,3508,3085,3006,3031,3035,3153,3363,18,8,7,6,3,4,427,4,1,0,0,0,289762,21018,262711,6033,1149,40240,4733,34844,662,4343,2,0,0,8797,0,0,30245,12483,17761,0,19495,16050,1,1,223,56,15,41,794,18,0,0,8,1,0
654,0,1055,1053,3031,3508,3094,3006,3340,10,13,10,3,3,3,303,1,1,0,0,0,163898,5360,158537,0,492,29605,1361,28244,0,3011,3,445,0,2722,0,0,30027,12319,16753,954,13478,12750,1,0,197,1,0,1,13,16,0,0,8,0,0
655,0,3107,3069,2049,3009,3109,3113,3364,2,10,23,2,1,1,581,0,0,0,0,0,20727,9654,9637,1435,0,7544,4252,2861,431,8972,5,2153,0,167,0,0,36189,20104,14407,1676,10959,9800,0,0,18,0,0,0,82,15,2,0,17,2,0
656,0,1054,3157,3146,3020,3001,0,3340,2,11,7,0,1,0,420,0,0,0,0,0,119952,24401,95551,0,0,15243,8270,6972,0,7274,1,0,0,3141,0,0,31220,15867,13822,1530,11333,10775,0,0,176,4,4,0,365,16,1,0,6,1,0
657,0,3089,2031,3285,3020,3165,3151,3340,13,6,7,5,2,3,640,1,0,0,0,0,201068,186954,13202,912,0,39915,38585,1329,0,1931,1,261,0,4448,0,0,17929,8120,9376,433,15158,14800,1,0,234,0,0,0,377,18,0,0,9,0,0
658,0,1408,2031,3009,3156,3742,3067,3340,10,10,6,6,2,2,706,1,0,0,0,0,137458,34972,94705,7780,0,23637,5712,17661,264,8684,1,2079,0,0,0,0,39479,14659,22435,2384,12323,11125,0,0,24,96,55,41,832,15,0,0,19,0,0
659,0,3047,3116,3157,3040,0,0,3340,2,6,4,0,1,0,747,0,0,0,0,0,122859,107544,14883,431,791,12473,11412,975,85,1012,1,0,0,0,0,0,16266,3167,11903,1196,10001,9950,1,0,188,1,1,0,39,15,0,0,13,1,0
660,0,1412,1033,3047,3142,3742,1036,3363,7,5,8,5,2,1,617,1,0,0,0,0,126874,7639,111774,7460,0,15467,2914,11596,957,8439,1,0,0,0,0,0,27196,6468,20230,497,10879,10475,0,0,29,77,54,23,649,14,0,0,11,1,0
661,0,3097,3107,2049,3110,1001,1028,3364,1,6,9,0,1,0,607,0,0,0,0,0,21955,9395,6766,5793,0,8069,5639,1050,1379,3103,4,0,0,0,0,0,20430,6044,13118,1267,8134,7450,1,0,39,0,0,0,1169,13,0,0,18,5,0
662,0,3006,3153,3046,1018,1037,0,3340,4,11,4,0,1,0,418,0,0,0,0,0,100256,12791,86698,766,396,16130,1878,14032,219,1010,1,0,0,0,0,0,22217,9630,12461,125,9959,8850,0,0,165,0,0,0,222,14,1,0,2,0,1
663,0,3085,3006,3508,3072,0,0,3340,10,8,6,5,2,2,611,3,0,0,0,0,126116,583,123548,1984,619,25617,439,24437,740,2780,3,0,0,0,0,0,19365,5857,13032,475,12370,11650,1,0,188,2,1,1,107,15,0,0,7,0,0
664,1,3142,3046,3111,1412,3022,0,3340,11,5,8,6,2,2,517,1,0,0,0,0,186808,6671,169852,10284,530,17013,2189,12785,2038,8156,1,0,0,0,0,0,23139,4881,17799,457,14071,12500,0,0,71,120,59,61,736,16,1,0,14,1,0
665,1,3068,2033,3047,3025,3075,3065,3340,10,3,10,8,2,2,947,1,0,0,0,0,147178,88610,58568,0,137,25516,18316,7200,0,1179,1,0,0,0,0,0,18992,5009,13199,783,13674,12350,0,0,206,0,0,0,932,16,0,0,10,0,0
666,1,3147,3111,3142,3071,0,0,3340,9,5,8,3,2,3,624,1,0,0,0,0,120011,6608,111880,1522,0,17998,1910,14566,1522,1473,1,0,0,0,0,0,17911,5385,12469,56,12575,10675,1,0,185,1,1,0,94,15,1,0,12,1,0
667,1,3401,2003,3117,3190,1029,3109,3340,4,3,15,2,2,1,823,1,0,0,0,0,33513,15785,11379,6348,0,7777,5174,2602,0,5963,5,0,0,0,0,0,25300,4954,18654,1690,9446,8250,0,0,43,0,0,0,95,14,0,0,10,0,0
668,1,3814,3142,3006,1055,1038,1037,3340,2,8,12,0,1,0,703,0,0,0,0,0,112502,6268,106234,0,0,15770,2113,13656,0,3823,2,0,0,0,0,0,19007,3366,15248,392,10639,10050,4,0,150,18,13,5,9,14,1,0,8,0,0
669,1,1056,3020,3165,3135,3057,1052,3340,7,2,4,4,3,2,979,2,1,0,0,0,126289,100042,15963,10283,0,15660,14076,1457,126,748,1,0,0,0,0,0,9414,3495,5918,0,11541,8835,3,0,167,21,12,9,495,14,0,0,10,1,0
670,1,1055,3072,3006,3085,0,0,3363,1,9,8,0,1,0,327,0,0,0,0,0,105680,1000,104679,0,272,9904,999,8904,0,1593,2,0,0,0,0,0,19017,6699,12317,0,9974,8100,2,1,154,10,2,8,2344,13,0,0,8,1,0
671,1,3069,3107,3009,2049,1031,3801,3340,1,8,11,0,1,0,424,0,0,0,0,0,19258,6356,11396,1504,0,5598,3386,1707,504,5170,5,0,0,0,0,0,17488,8228,9050,210,7986,7925,0,0,21,0,0,0,77,12,1,0,13,5,0
672,1,1401,3211,3077,3047,3742,1057,3340,7,4,10,3,1,3,813,0,0,0,0,0,120023,19732,91701,8589,0,20988,3859,15076,2052,4392,1,0,0,0,0,0,27641,10177,17324,139,11334,9970,1,0,30,79,39,40,2593,14,1,0,12,2,0
673,1,1055,3074,3071,3111,3742,1038,3340,9,4,5,5,2,2,1023,1,0,0,0,0,187204,4648,180976,1580,0,25720,1001,23554,1164,5657,1,0,0,0,0,0,29595,7551,22044,0,13887,12300,0,0,225,29,0,29,109,15,0,0,10,0,0
674,0,3044,3057,3748,3047,0,0,3340,1,7,6,0,1,0,475,0,0,0,0,0,59356,1872,57484,0,0,9746,1872,7874,0,4649,1,0,0,0,0,0,24663,6873,16887,902,7668,7780,0,0,97,8,8,0,190,12,0,0,8,0,0
675,0,1056,3191,3020,0,3001,3027,3340,5,7,4,0,1,0,551,0,0,0,0,0,68433,61212,6981,240,0,14055,13138,916,0,3607,1,0,0,0,0,0,19233,5666,12605,961,8554,8250,0,0,121,0,0,0,263,13,0,0,12,0,0
676,0,2301,3151,2055,0,3116,3117,3364,4,3,15,3,1,1,1273,0,0,0,0,0,55855,50421,5434,0,0,20005,17617,2388,0,1189,3,0,0,0,0,0,14670,3980,10138,552,9724,9550,1,0,45,0,0,0,671,14,2,0,22,2,0
677,0,3153,3071,1055,3006,3508,0,3363,12,4,3,5,1,3,498,0,0,0,0,0,122058,3600,118457,0,0,20717,928,19789,0,2014,3,0,0,0,0,0,18389,4380,13418,590,12052,11675,0,0,185,2,0,2,16,14,1,0,9,4,1
678,0,2031,3111,3071,1011,1029,1408,3340,5,4,6,4,2,1,680,1,0,0,0,0,65538,11109,48822,5607,209,10146,1921,7875,349,4170,1,0,0,0,0,0,21759,4703,16216,840,8397,8175,0,0,25,29,27,2,389,12,0,0,17,2,0
679,0,3285,3146,3041,0,3020,1052,3363,5,6,6,4,2,1,1286,1,0,0,0,0,125612,67315,20269,38028,0,21078,13716,2112,5248,3858,1,0,0,0,0,0,23056,9625,13001,429,10781,10585,0,0,170,1,1,0,53,15,4,0,13,2,1
680,0,3153,2031,1043,3036,3085,3006,3363,5,8,7,2,1,1,515,0,0,0,0,0,183175,58525,115272,9380,460,24275,9612,12132,2530,4079,3,0,0,0,0,0,27137,7627,17286,2223,12856,11000,0,0,216,9,7,2,1143,15,2,0,13,7,0
681,0,1412,3046,3142,3006,0,0,3363,1,9,4,0,1,0,358,0,0,0,0,0,139129,2630,127477,9022,292,12956,523,11782,650,4414,1,0,0,0,0,0,22878,8783,12632,1461,10699,9475,1,0,106,54,43,11,293,14,2,0,15,3,0
682,0,3146,2033,3020,3135,1082,3057,3340,7,5,2,5,2,1,733,1,0,0,0,0,112037,87618,24418,0,559,25715,23185,2529,0,5378,1,0,0,0,0,0,23557,6644,15980,932,11503,9050,0,0,196,0,0,0,61,16,0,0,10,2,0
683,0,3504,3190,2301,0,3117,3114,3364,3,8,9,0,1,0,517,0,0,0,0,0,35286,26943,8342,0,0,4970,3662,1308,0,580,1,0,0,0,0,0,18215,9293,8006,914,9383,8850,0,0,23,1,1,0,344,14,2,0,23,3,0
684,1,3157,3165,3113,3158,3089,1056,3340,9,7,7,5,2,2,454,2,0,0,0,0,131704,105576,13698,12428,0,27605,20924,1016,5663,2149,1,0,0,0,0,0,18853,9036,7385,2432,13356,12100,1,0,148,4,0,4,281,16,0,0,15,1,0
685,1,3814,3142,3140,3006,1037,3031,3363,11,5,8,5,2,4,570,2,0,0,0,0,146538,2119,143906,512,1022,15729,153,15511,64,6684,3,0,0,0,0,0,21210,11789,8773,647,14824,13700,5,2,153,21,18,3,76,15,3,0,14,3,0
686,1,2301,3157,0,3117,3116,3151,3364,5,6,18,2,1,2,678,0,0,0,0,0,60453,54042,6411,0,0,17062,16138,923,0,3844,2,0,0,0,0,0,22773,15037,5994,1741,13072,12375,1,0,40,0,0,0,602,14,4,0,35,7,0
687,1,1055,3071,3065,3047,3156,1031,3340,2,0,10,2,1,1,0,0,0,0,0,0,133719,10142,123234,342,490,17984,1787,16022,174,1505,1,0,0,0,0,0,29289,12198,16056,1034,12620,11675,0,1,193,0,0,0,611,17,1,0,11,1,0
688,1,3156,3111,3071,0,3026,1408,3340,9,4,9,4,2,3,721,1,0,0,0,0,144682,21532,112391,10758,644,12400,2538,9802,60,8468,1,0,0,0,0,0,29202,7295,19334,2573,13767,12600,1,1,41,66,46,20,523,16,1,0,20,12,0
689,1,3035,3031,3087,3006,3072,3046,3340,10,10,7,3,2,4,766,2,0,0,0,0,226579,62893,148974,14711,1083,27057,2176,18753,6127,6380,4,0,0,0,0,0,29824,5559,23934,330,17263,15550,2,0,245,13,9,4,256,18,0,0,4,2,0
690,1,3152,3742,3117,3041,1414,3001,3340,11,4,15,6,2,3,673,1,0,0,0,0,188391,115063,59520,13807,0,25127,16505,6477,2144,10877,1,0,0,0,0,0,31411,6992,24093,326,15953,13725,0,0,47,93,61,32,291,18,0,0,15,2,0
691,1,3285,3089,3135,3041,3165,3020,3363,23,5,12,11,2,5,746,1,0,0,0,0,206086,180657,23590,1838,0,56286,53838,2260,188,2326,1,0,0,0,0,0,19948,11160,8524,264,19133,16125,1,0,207,3,1,2,373,18,3,0,20,4,0
692,1,3153,3065,3078,3047,3742,3052,3340,10,5,15,6,2,2,737,1,0,0,0,0,188588,4168,182289,2130,0,26798,4168,22630,0,18631,1,0,0,0,0,0,51177,14939,35598,639,16899,15533,3,2,212,12,4,8,710,18,0,0,12,4,0
693,1,3025,2049,3800,3111,3110,0,3364,0,13,16,0,0,0,473,0,0,0,0,0,45172,31278,10358,3536,0,9772,7871,1900,0,3059,5,0,0,0,0,0,30255,10804,18893,558,11606,10850,0,0,56,0,0,0,1196,17,2,0,27,2,0
694,0,3401,3190,2045,3117,3107,1031,3364,3,9,14,2,2,1,527,1,0,0,0,0,28220,21113,6794,312,124,11755,10399,1043,312,1945,5,0,0,0,0,0,31938,13734,14800,3404,11135,10000,0,0,36,2,1,1,180,16,0,0,16,3,0
695,0,3102,3512,3748,3111,3068,3065,3340,8,7,10,6,1,2,1058,0,0,0,0,0,227529,88361,138727,440,0,24840,12562,12278,0,6705,1,0,0,0,0,0,42799,12586,26976,3236,17159,16450,0,0,278,59,29,30,393,18,5,0,19,2,0
696,0,1082,1052,3135,3165,3089,3020,3340,7,13,8,0,1,0,552,0,0,0,0,0,72566,61905,9992,668,647,20566,18721,1176,668,206,1,0,0,0,0,0,27960,19688,7946,325,12191,11985,0,0,104,0,0,0,36,16,0,0,15,1,0
697,0,3031,3139,3508,3047,3087,3036,3363,11,12,11,3,2,4,360,2,0,0,0,0,248670,44229,203350,1090,1051,40740,4424,36021,294,4550,3,0,0,0,0,0,29509,16351,12061,1096,18050,18330,0,0,266,21,9,12,112,18,0,0,16,5,0
698,0,3142,1053,3006,1408,3147,3046,3340,7,13,12,0,1,0,543,0,0,0,0,0,178250,3178,162874,12197,469,18955,624,17487,843,8459,1,0,0,0,0,0,40773,24737,15638,397,14206,14035,0,0,94,86,51,35,398,17,0,0,25,4,1
699,1,3111,3075,3065,1054,3742,3071,3340,12,2,3,11,3,1,1221,3,1,0,0,0,187396,5541,172995,8860,80,30259,1422,21798,7038,6692,1,0,0,6425,0,0,26514,8475,16486,1551,15410,13025,2,0,264,13,0,13,250,17,1,0,10,1,0
700,1,3157,1402,3001,3020,1058,0,3340,5,4,9,4,2,1,780,1,0,0,0,0,108891,92603,11417,4870,0,16603,16007,52,544,21715,1,431,0,462,0,0,30908,8122,21122,1664,10932,10825,0,0,26,66,49,17,304,14,2,0,12,6,0
701,1,0,3086,2015,3031,3085,3006,3363,11,4,5,6,1,3,636,0,0,0,0,0,133387,1675,129305,2406,1576,24222,735,22690,796,5817,3,0,0,12200,0,0,18734,5896,11992,844,12520,10700,2,2,138,4,2,2,267,13,0,0,9,2,1
702,1,1056,3001,3165,3020,3151,0,3340,3,3,5,0,1,0,784,0,0,0,0,0,125075,107729,17346,0,0,10308,10000,307,0,1259,1,300,0,1291,0,0,10433,4529,3833,2070,11005,10450,1,0,201,12,1,11,292,15,0,0,11,1,0
703,1,3092,2049,3107,3111,1052,0,3341,0,5,16,0,0,0,407,0,0,0,0,0,24735,17640,6047,1047,0,10981,9260,673,1047,1482,1,1182,0,4006,0,0,12533,4642,7184,706,9024,6835,0,0,12,1,1,0,158,13,0,0,7,1,0
